goodreads_book_id,tag_id,count
1175893,15400,6
1175893,11289,6
1175893,11370,5
1175893,33125,5
1175893,6977,5
1175893,25149,5
1175893,5481,5
1175893,31509,5
1175893,8346,5
1175893,1225,5
1175893,32993,5
1175893,16798,5
1207904,30574,6829
1207904,8717,505
1207904,4605,269
1207904,20673,201
1207904,21689,178
1207904,3611,84
1207904,19733,73
1207904,4594,73
1207904,21773,55
1207904,11557,45
1207904,19742,37
1207904,4615,35
1207904,22743,33
1207904,5207,20
1207904,4561,19
1207904,4634,18
1207904,9221,17
1207904,17213,16
1207904,22753,15
1207904,3596,15
1207904,3389,14
1207904,3392,13
1207904,18045,12
1207904,14552,12
1207904,3371,11
1207904,4611,11
1207904,26084,11
1207904,3608,10
1207904,19738,9
1207904,4600,9
1207904,20680,9
1207904,3379,8
1207904,4587,8
1207904,26067,8
1207904,20679,8
1207904,6122,7
1207904,10693,7
1207904,5751,6
1207904,4949,6
1207904,3615,6
1207904,26068,6
1207904,4636,6
1207904,20849,5
1207904,27535,5
1207904,1642,5
1207904,3377,5
1207904,1416,5
1207904,3614,5
1207904,4568,5
1207904,23970,5
1207904,2450,5
1207904,4579,5
1207904,20693,5
1207904,9953,5
1207904,10783,5
1207904,15169,4
1207904,5090,4
1207904,25151,4
1207904,30521,4
1207904,10197,4
1207904,18054,4
1207904,4596,4
1207904,22333,4
1207904,32099,4
1207904,14572,4
1207904,22733,4
1207904,25146,4
1207904,4617,4
1207904,6487,4
1207904,4565,4
1207904,30613,4
1207904,9959,4
1207904,3169,4
1207904,4597,4
1207904,20678,4
1207904,26086,4
1207904,7376,4
1207904,4570,4
1207904,10644,3
1207904,22689,3
1207904,10641,3
1207904,22352,3
1207904,14064,3
1207904,10093,3
1207904,3358,3
1207904,19735,3
1207904,21815,3
1207904,30766,3
1207904,9730,3
1207904,809,3
1207904,20711,3
1207904,20702,3
1207904,4811,3
1207904,20689,3
1207904,26073,3
1207904,13,3
1207904,32660,3
1207904,9,3
1207904,1,3
1207904,644,3
1278752,30574,45062
1278752,14487,1537
1278752,8717,1530
1278752,11743,1084
1278752,20939,612
1278752,11557,574
1278752,14467,357
1278752,4949,272
1278752,26138,232
1278752,5207,217
1278752,13446,141
1278752,10641,137
1278752,22743,132
1278752,16909,109
1278752,17213,107
1278752,18045,98
1278752,1659,95
1278752,1642,91
1278752,3358,69
1278752,3392,67
1278752,3389,66
1278752,5751,63
1278752,11590,62
1278752,3371,62
1278752,22753,61
1278752,9886,59
1278752,8055,58
1278752,6750,55
1278752,12948,54
1278752,20926,53
1278752,5051,50
1278752,9221,47
1278752,8067,47
1278752,25148,46
1278752,25147,44
1278752,14552,44
1278752,30521,42
1278752,414,41
1278752,22034,38
1278752,32586,38
1278752,11221,38
1278752,20989,37
1278752,1416,37
1278752,25149,36
1278752,9484,36
1278752,29076,35
1278752,3465,35
1278752,10197,33
1278752,18326,33
1278752,32914,32
1278752,21989,31
1278752,10210,31
1278752,15169,30
1278752,25152,30
1278752,25150,30
1278752,5761,30
1278752,20774,29
1278752,22689,28
1278752,923,28
1278752,11249,28
1278752,18367,27
1278752,21815,27
1278752,27847,27
1278752,25151,26
1278752,9477,26
1278752,4959,26
1278752,20849,25
1278752,20994,25
1278752,5481,25
1278752,3379,24
1278752,3377,24
1278752,32130,24
1278752,11780,24
1278752,11247,24
1278752,14519,23
1278752,27535,22
1278752,31608,22
1278752,30672,21
1278752,14527,21
1278752,3461,21
1278752,11503,20
1278752,25146,20
1278752,31430,19
1278752,9978,19
1278752,10932,18
1278752,11978,18
1278752,10644,17
1278752,24999,17
1278752,19524,17
1278752,3467,17
1278752,27041,17
1278752,24995,16
1278752,4968,16
1278752,27331,16
1278752,11505,15
1278752,24997,15
1278752,24996,15
1278752,10094,15
1278752,29316,15
1278752,8346,15
1291211,30574,2283
1291211,8717,223
1291211,33114,151
1291211,6701,119
1291211,11557,90
1291211,1540,67
1291211,32989,65
1291211,1691,58
1291211,11743,57
1291211,27199,53
1291211,5207,49
1291211,28466,47
1291211,22743,42
1291211,28321,33
1291211,11590,25
1291211,10866,24
1291211,8517,23
1291211,26033,21
1291211,29452,20
1291211,6702,20
1291211,20939,19
1291211,30358,18
1291211,25155,18
1291211,9221,17
1291211,1542,14
1291211,6828,13
1291211,8055,13
1291211,6953,11
1291211,15169,11
1291211,28471,10
1291211,5090,9
1291211,5481,9
1291211,6857,8
1291211,33124,8
1291211,25438,8
1291211,25154,8
1291211,20774,7
1291211,19974,7
1291211,25150,7
1291211,6829,7
1291211,29457,7
1291211,25193,7
1291211,22753,6
1291211,33012,6
1291211,25156,6
1291211,29478,6
1291211,17124,5
1291211,18045,5
1291211,14064,5
1291211,25436,5
1291211,33138,5
1291211,29464,5
1291211,1076,5
1291211,28473,5
1291211,13489,5
1291211,20278,5
1291211,11497,4
1291211,10644,4
1291211,11579,4
1291211,5444,4
1291211,25147,4
1291211,1078,4
1291211,711,4
1291211,19983,4
1291211,1225,4
1291211,13491,4
1291211,7393,4
1291211,20610,4
1291211,3389,3
1291211,22034,3
1291211,20849,3
1291211,5751,3
1291211,16799,3
1291211,11574,3
1291211,10197,3
1291211,20781,3
1291211,25011,3
1291211,29076,3
1291211,6840,3
1291211,10210,3
1291211,25148,3
1291211,1007,3
1291211,15067,3
1291211,4834,3
1291211,18996,3
1291211,29045,3
1291211,14092,3
1291211,25192,3
1291211,10176,3
1291211,28479,3
1291211,1549,3
1291211,9822,3
1291211,1554,3
1291211,1086,3
1291211,16381,3
1291211,1544,3
1291211,1705,3
1291211,11846,3
1291211,28469,3
1291211,28474,3
1297150,14487,1125
1297150,8717,510
1297150,11743,271
1297150,30574,204
1297150,14467,184
1297150,4297,124
1297150,11557,99
1297150,14552,74
1297150,11305,54
1297150,22743,54
1297150,9221,53
1297150,31894,48
1297150,19666,41
1297150,27199,39
1297150,10641,38
1297150,17213,35
1297150,1691,34
1297150,32130,31
1297150,3389,25
1297150,30521,25
1297150,10210,23
1297150,2531,23
1297150,14461,22
1297150,26661,22
1297150,30086,20
1297150,14524,19
1297150,8299,19
1297150,31893,19
1297150,5751,18
1297150,5207,17
1297150,3371,17
1297150,10197,17
1297150,3392,16
1297150,18045,15
1297150,14523,14
1297150,8301,14
1297150,11780,13
1297150,22753,12
1297150,20774,12
1297150,1542,12
1297150,25152,11
1297150,1540,11
1297150,1264,11
1297150,20849,10
1297150,31557,10
1297150,24960,9
1297150,22034,9
1297150,10644,9
1297150,3379,9
1297150,5747,9
1297150,19958,9
1297150,2029,9
1297150,12948,8
1297150,32586,8
1297150,14484,8
1297150,21863,8
1297150,14583,8
1297150,26659,8
1297150,8923,8
1297150,5090,7
1297150,1659,7
1297150,20047,7
1297150,11590,6
1297150,25151,6
1297150,25153,6
1297150,3358,6
1297150,25149,6
1297150,3377,6
1297150,10094,6
1297150,25000,6
1297150,21815,6
1297150,10658,6
1297150,14460,6
1297150,11497,5
1297150,21989,5
1297150,1642,5
1297150,10093,5
1297150,17217,5
1297150,24996,5
1297150,22944,5
1297150,20125,5
1297150,14539,5
1297150,25144,5
1297150,20053,5
1297150,26658,5
1297150,19670,5
1297150,11861,5
1297150,13010,5
1297150,27535,4
1297150,27556,4
1297150,14764,4
1297150,18367,4
1297150,24997,4
1297150,24999,4
1297150,32088,4
1297150,10729,4
1297150,23549,4
1297150,14507,4
1297150,3719,4
1297150,18447,4
1303564,30574,2471
1303564,8717,229
1303564,6701,122
1303564,33114,120
1303564,11557,70
1303564,1540,61
1303564,32989,59
1303564,11743,50
1303564,1691,49
1303564,27199,47
1303564,28466,45
1303564,5207,34
1303564,28321,33
1303564,22743,32
1303564,29452,22
1303564,8517,22
1303564,30358,20
1303564,25155,20
1303564,6702,19
1303564,26033,19
1303564,9221,17
1303564,20939,17
1303564,11590,15
1303564,6828,15
1303564,10866,13
1303564,15169,12
1303564,6953,11
1303564,1542,11
1303564,28471,11
1303564,25193,9
1303564,5090,8
1303564,25438,8
1303564,25156,8
1303564,25150,7
1303564,22753,6
1303564,6857,6
1303564,20774,6
1303564,17124,6
1303564,33124,6
1303564,8055,6
1303564,6829,6
1303564,29457,6
1303564,1225,6
1303564,25154,6
1303564,29478,6
1303564,22034,5
1303564,17213,5
1303564,30521,5
1303564,11579,5
1303564,25147,5
1303564,25436,5
1303564,28473,5
1303564,13489,5
1303564,20278,5
1303564,24960,4
1303564,19974,4
1303564,25234,4
1303564,33012,4
1303564,5444,4
1303564,25148,4
1303564,5481,4
1303564,28964,4
1303564,19983,4
1303564,33138,4
1303564,1076,4
1303564,16381,4
1303564,20610,4
1303564,11305,3
1303564,6888,3
1303564,25765,3
1303564,10644,3
1303564,5751,3
1303564,6960,3
1303564,18045,3
1303564,25151,3
1303564,33165,3
1303564,11574,3
1303564,10197,3
1303564,22352,3
1303564,25011,3
1303564,27556,3
1303564,10210,3
1303564,9336,3
1303564,24348,3
1303564,29464,3
1303564,4834,3
1303564,29492,3
1303564,14092,3
1303564,25192,3
1303564,17142,3
1303564,793,3
1303564,1549,3
1303564,13491,3
1303564,1544,3
1303564,28474,3
1303564,25336,3
1303564,1548,3
1303564,6703,3
1303564,32983,2
1303564,32980,2
1314332,30574,49198
1314332,11557,606
1314332,32989,451
1314332,26138,338
1314332,5207,320
1314332,11743,242
1314332,25438,158
1314332,11590,139
1314332,22743,138
1314332,9147,134
1314332,18045,94
1314332,18851,90
1314332,29452,89
1314332,30521,89
1314332,22753,73
1314332,9886,73
1314332,6200,70
1314332,28525,66
1314332,26459,56
1314332,6750,55
1314332,32586,52
1314332,25436,52
1314332,33012,51
1314332,15169,50
1314332,33004,48
1314332,10197,41
1314332,25147,40
1314332,3389,36
1314332,33124,36
1314332,25148,35
1314332,17213,34
1314332,18640,33
1314332,10210,33
1314332,25149,33
1314332,15281,33
1314332,25167,31
1314332,25150,30
1314332,28528,29
1314332,12600,28
1314332,9148,28
1314332,19524,27
1314332,5751,26
1314332,29401,26
1314332,5385,26
1314332,3392,25
1314332,3371,25
1314332,8067,25
1314332,18054,25
1314332,5481,25
1314332,22034,24
1314332,5090,24
1314332,11221,24
1314332,1078,24
1314332,1416,24
1314332,20731,24
1314332,8717,23
1314332,32996,23
1314332,9638,23
1314332,28532,23
1314332,25146,23
1314332,24996,22
1314332,24995,22
1314332,21274,22
1314332,22352,21
1314332,25822,21
1314332,9477,21
1314332,25423,21
1314332,15138,21
1314332,33114,20
1314332,28881,20
1314332,29464,20
1314332,29402,20
1314332,1128,19
1314332,11497,19
1314332,25151,19
1314332,32099,19
1314332,20781,18
1314332,33153,18
1314332,14064,18
1314332,24993,18
1314332,1010,18
1314332,7852,17
1314332,25630,17
1314332,9221,16
1314332,29457,16
1314332,722,16
1314332,5036,16
1314332,16342,16
1314332,10044,16
1314332,3377,15
1314332,10094,15
1314332,29316,15
1314332,22944,15
1314332,22733,15
1314332,13703,15
1314332,24960,14
1314332,22689,14
1314332,5444,14
1314332,26735,14
1314332,9295,14
1317696,30574,2121
1317696,11743,539
1317696,14487,266
1317696,11305,121
1317696,18919,103
1317696,11557,100
1317696,15453,100
1317696,22743,95
1317696,4949,63
1317696,18367,62
1317696,5207,60
1317696,14467,56
1317696,15924,56
1317696,18326,37
1317696,8055,33
1317696,26508,33
1317696,22034,32
1317696,22753,31
1317696,18045,30
1317696,15461,28
1317696,1416,27
1317696,18318,26
1317696,20849,25
1317696,14552,24
1317696,21989,22
1317696,11590,19
1317696,31505,19
1317696,9221,18
1317696,8067,18
1317696,18896,17
1317696,5751,16
1317696,10197,16
1317696,8717,15
1317696,20774,14
1317696,3389,14
1317696,1659,14
1317696,3216,14
1317696,15169,13
1317696,10644,13
1317696,9484,13
1317696,12868,13
1317696,12122,13
1317696,941,12
1317696,32586,12
1317696,10932,12
1317696,3392,11
1317696,17213,11
1317696,30521,11
1317696,8346,11
1317696,3371,10
1317696,18913,10
1317696,14764,10
1317696,20288,10
1317696,12948,10
1317696,25726,10
1317696,26358,10
1317696,26138,9
1317696,5051,9
1317696,3218,9
1317696,5090,8
1317696,10210,8
1317696,9477,8
1317696,12869,8
1317696,8656,8
1317696,19961,8
1317696,25144,8
1317696,27766,8
1317696,7457,7
1317696,22689,7
1317696,1642,7
1317696,603,7
1317696,18292,7
1317696,22818,7
1317696,28740,7
1317696,25146,7
1317696,15463,7
1317696,15473,7
1317696,1691,6
1317696,20939,6
1317696,25822,6
1317696,11834,6
1317696,21024,6
1317696,5058,6
1317696,11798,6
1317696,25433,6
1317696,18886,5
1317696,5444,5
1317696,10094,5
1317696,23471,5
1317696,11148,5
1317696,11152,5
1317696,22330,5
1317696,21374,5
1317696,15462,5
1317696,22643,5
1317696,25145,5
1317696,32799,5
1317696,8344,5
1317696,8069,5
1317696,23307,5
1331653,30574,903
1331653,11743,269
1331653,8717,92
1331653,11557,45
1331653,4949,45
1331653,22743,44
1331653,8055,40
1331653,19961,35
1331653,15067,34
1331653,5207,32
1331653,15048,29
1331653,8067,27
1331653,23931,22
1331653,9221,20
1331653,22034,18
1331653,12948,18
1331653,33086,17
1331653,17213,16
1331653,18367,16
1331653,5751,15
1331653,18045,15
1331653,12065,15
1331653,1659,14
1331653,26636,14
1331653,11590,13
1331653,3389,12
1331653,26138,12
1331653,10641,12
1331653,20288,12
1331653,10753,12
1331653,15169,11
1331653,30521,11
1331653,5051,11
1331653,25148,10
1331653,20774,9
1331653,3392,9
1331653,10644,9
1331653,25151,9
1331653,25150,9
1331653,1642,9
1331653,7725,9
1331653,20849,8
1331653,21989,8
1331653,18326,8
1331653,24996,8
1331653,19524,8
1331653,4985,8
1331653,5776,8
1331653,24993,7
1331653,31155,7
1331653,25630,7
1331653,10197,6
1331653,12600,6
1331653,941,6
1331653,18054,6
1331653,10210,6
1331653,25149,6
1331653,24995,6
1331653,25146,6
1331653,2931,6
1331653,22753,5
1331653,24999,5
1331653,2580,5
1331653,5481,5
1331653,12680,5
1331653,31430,5
1331653,25145,5
1331653,10658,5
1331653,23140,5
1331653,20781,4
1331653,5444,4
1331653,25147,4
1331653,32586,4
1331653,24997,4
1331653,31505,4
1331653,22344,4
1331653,26816,4
1331653,2928,4
1331653,26918,4
1331653,10184,4
1331653,25872,4
1331653,25152,3
1331653,27535,3
1331653,3358,3
1331653,3379,3
1331653,5510,3
1331653,22330,3
1331653,9477,3
1331653,9638,3
1331653,28964,3
1331653,20570,3
1331653,15362,3
1331653,22643,3
1331653,5747,3
1331653,18556,3
1331653,21265,3
1331653,5775,3
1331653,11766,3
1331653,5027,3
1331653,5782,3
1358844,6750,2979
1358844,30574,1191
1358844,8717,1104
1358844,26138,988
1358844,11743,825
1358844,11557,530
1358844,8055,408
1358844,6766,406
1358844,28141,396
1358844,5207,395
1358844,22743,268
1358844,6729,220
1358844,15048,198
1358844,1642,197
1358844,8076,156
1358844,1659,145
1358844,12680,142
1358844,3389,112
1358844,22753,99
1358844,18045,96
1358844,2359,95
1358844,3392,92
1358844,3371,83
1358844,9221,81
1358844,5751,73
1358844,4949,72
1358844,15067,70
1358844,7725,66
1358844,20774,64
1358844,11590,62
1358844,17213,61
1358844,26197,61
1358844,10197,59
1358844,15169,55
1358844,8067,52
1358844,25144,52
1358844,28525,51
1358844,10644,50
1358844,3379,47
1358844,13794,46
1358844,30521,45
1358844,10210,45
1358844,4076,45
1358844,20849,42
1358844,25145,42
1358844,17307,41
1358844,25438,40
1358844,5481,40
1358844,12135,40
1358844,22034,37
1358844,32586,37
1358844,3377,36
1358844,25149,35
1358844,25148,35
1358844,22689,34
1358844,25147,34
1358844,12948,34
1358844,10093,34
1358844,25151,33
1358844,33114,32
1358844,21989,32
1358844,25146,30
1358844,11978,28
1358844,6745,27
1358844,12600,26
1358844,10094,26
1358844,1010,26
1358844,32726,25
1358844,5090,24
1358844,27535,24
1358844,25150,24
1358844,25167,24
1358844,10641,24
1358844,20781,24
1358844,18640,24
1358844,32708,24
1358844,13240,24
1358844,12663,24
1358844,5756,24
1358844,15060,23
1358844,24989,23
1358844,25152,22
1358844,1078,21
1358844,28532,21
1358844,5746,21
1358844,24990,21
1358844,26146,21
1358844,13792,21
1358844,14064,20
1358844,18054,20
1358844,6755,20
1358844,26121,20
1358844,13242,20
1358844,24991,20
1358844,1128,19
1358844,22344,19
1358844,22944,19
1358844,9638,18
1358844,18188,18
1358844,19761,18
1373381,30574,14551
1373381,8717,1035
1373381,14487,367
1373381,11743,197
1373381,26138,99
1373381,14467,84
1373381,17213,58
1373381,6750,56
1373381,16581,50
1373381,3461,45
1373381,11557,44
1373381,4949,44
1373381,3389,39
1373381,3371,36
1373381,32917,35
1373381,18045,34
1373381,5207,33
1373381,22743,27
1373381,1642,26
1373381,25151,25
1373381,1416,24
1373381,25152,22
1373381,1659,22
1373381,32130,22
1373381,21339,21
1373381,22753,20
1373381,3392,20
1373381,30521,19
1373381,32906,18
1373381,10197,17
1373381,3379,17
1373381,24999,17
1373381,32586,16
1373381,24997,16
1373381,10210,15
1373381,14552,15
1373381,3377,14
1373381,9477,14
1373381,5751,13
1373381,25153,13
1373381,9221,12
1373381,9484,12
1373381,32812,12
1373381,32808,12
1373381,25150,11
1373381,3358,11
1373381,24996,11
1373381,783,11
1373381,805,11
1373381,9886,10
1373381,10093,10
1373381,10094,10
1373381,28881,10
1373381,29316,10
1373381,22333,10
1373381,9638,10
1373381,5051,10
1373381,20774,9
1373381,22034,9
1373381,22618,9
1373381,8346,9
1373381,26697,9
1373381,14527,9
1373381,780,9
1373381,3465,9
1373381,15169,8
1373381,10644,8
1373381,18054,8
1373381,32136,8
1373381,20849,7
1373381,12948,7
1373381,11503,7
1373381,25000,7
1373381,18051,7
1373381,751,7
1373381,22689,6
1373381,10641,6
1373381,31505,6
1373381,766,6
1373381,32099,6
1373381,6766,6
1373381,32726,6
1373381,14461,6
1373381,32904,6
1373381,22733,6
1373381,8055,5
1373381,12600,5
1373381,18326,5
1373381,736,5
1373381,747,5
1373381,6045,5
1373381,32686,5
1373381,25630,5
1373381,28740,5
1373381,831,5
1373381,30766,5
1373381,14485,5
1373381,823,5
1373381,21337,5
1373381,20580,5
1395209,11305,549
1395209,30574,337
1395209,33114,185
1395209,14821,135
1395209,11557,109
1395209,32989,73
1395209,27199,72
1395209,11743,66
1395209,22743,51
1395209,18886,48
1395209,29897,41
1395209,22973,40
1395209,32623,39
1395209,16629,36
1395209,8717,35
1395209,5207,32
1395209,29011,32
1395209,17213,26
1395209,1691,24
1395209,29452,23
1395209,10197,23
1395209,6953,22
1395209,17626,22
1395209,9221,19
1395209,3392,19
1395209,18045,19
1395209,3371,18
1395209,19974,17
1395209,3389,16
1395209,32163,16
1395209,33009,15
1395209,30521,13
1395209,6888,12
1395209,5090,12
1395209,6857,11
1395209,20774,11
1395209,15169,11
1395209,20849,11
1395209,33012,11
1395209,25151,11
1395209,32586,11
1395209,10210,11
1395209,9277,11
1395209,13150,11
1395209,16799,10
1395209,8938,10
1395209,22753,9
1395209,3379,9
1395209,11590,8
1395209,26785,8
1395209,6895,8
1395209,11370,8
1395209,5751,8
1395209,3377,8
1395209,10094,8
1395209,1078,8
1395209,1540,8
1395209,29464,8
1395209,17124,7
1395209,20939,7
1395209,33124,7
1395209,10093,7
1395209,20405,7
1395209,24960,6
1395209,21989,6
1395209,33165,6
1395209,5444,6
1395209,33153,6
1395209,1542,6
1395209,16805,6
1395209,32996,6
1395209,14361,6
1395209,19983,6
1395209,16381,6
1395209,9240,6
1395209,6828,5
1395209,11497,5
1395209,25150,5
1395209,17129,5
1395209,30358,5
1395209,5481,5
1395209,22944,5
1395209,32080,5
1395209,6122,5
1395209,13446,5
1395209,26717,5
1395209,32631,5
1395209,30178,5
1395209,22034,4
1395209,18990,4
1395209,18054,4
1395209,14487,4
1395209,24997,4
1395209,25149,4
1395209,11290,4
1395209,22758,4
1395209,11302,4
1395209,27313,4
1395209,29898,4
1395209,30112,4
1402668,30574,10256
1402668,6750,497
1402668,11743,117
1402668,6766,62
1402668,5207,61
1402668,26138,50
1402668,28141,47
1402668,22743,46
1402668,6729,41
1402668,9221,29
1402668,8055,29
1402668,18856,26
1402668,5751,17
1402668,8076,17
1402668,8717,15
1402668,22753,15
1402668,1642,14
1402668,8067,13
1402668,18045,12
1402668,1659,12
1402668,15169,10
1402668,10197,10
1402668,25147,10
1402668,15048,10
1402668,25145,10
1402668,11557,9
1402668,3389,9
1402668,3371,9
1402668,14064,9
1402668,12948,9
1402668,10210,9
1402668,17307,9
1402668,22034,8
1402668,10641,8
1402668,5180,8
1402668,20849,7
1402668,22689,7
1402668,9886,7
1402668,4949,7
1402668,4076,7
1402668,32708,7
1402668,12135,7
1402668,25144,7
1402668,20774,6
1402668,5090,6
1402668,22352,6
1402668,25148,6
1402668,22944,6
1402668,22733,6
1402668,5756,6
1402668,3392,5
1402668,25151,5
1402668,17213,5
1402668,27556,5
1402668,3358,5
1402668,28881,5
1402668,1416,5
1402668,11978,5
1402668,7725,5
1402668,32726,5
1402668,21815,5
1402668,15067,5
1402668,6745,5
1402668,1010,5
1402668,13242,5
1402668,23659,5
1402668,10644,4
1402668,21989,4
1402668,30521,4
1402668,20781,4
1402668,21111,4
1402668,18054,4
1402668,10094,4
1402668,28525,4
1402668,9638,4
1402668,26197,4
1402668,6755,4
1402668,5746,4
1402668,31430,4
1402668,25146,4
1402668,487,4
1402668,18188,4
1402668,5745,4
1402668,25152,3
1402668,25150,3
1402668,10093,3
1402668,25149,3
1402668,3377,3
1402668,29316,3
1402668,32099,3
1402668,12680,3
1402668,28974,3
1402668,13240,3
1402668,15392,3
1402668,5765,3
1402668,20125,3
1402668,12674,3
1402668,5754,3
1402668,6728,3
1402668,28142,3
1468706,30574,1240
1468706,20939,769
1468706,14487,289
1468706,20926,178
1468706,11743,163
1468706,27199,112
1468706,8717,111
1468706,14467,88
1468706,3371,72
1468706,14519,71
1468706,3389,62
1468706,18955,56
1468706,10641,51
1468706,5751,48
1468706,8517,35
1468706,16038,35
1468706,3392,32
1468706,18045,32
1468706,20989,28
1468706,3379,27
1468706,11557,23
1468706,20994,23
1468706,32914,23
1468706,17213,22
1468706,1642,21
1468706,9336,20
1468706,22743,19
1468706,3377,18
1468706,420,18
1468706,14552,17
1468706,20971,16
1468706,8429,16
1468706,20986,15
1468706,18956,15
1468706,3358,14
1468706,1659,14
1468706,9221,12
1468706,14518,12
1468706,25151,11
1468706,10197,11
1468706,20963,11
1468706,32562,11
1468706,24999,10
1468706,18051,10
1468706,11780,10
1468706,5746,10
1468706,32905,10
1468706,32561,10
1468706,4405,10
1468706,5207,9
1468706,25152,9
1468706,25147,9
1468706,25149,9
1468706,32130,9
1468706,22689,8
1468706,24997,8
1468706,32811,8
1468706,13818,8
1468706,25148,7
1468706,5481,7
1468706,31430,7
1468706,14539,7
1468706,5778,7
1468706,22034,6
1468706,25150,6
1468706,10093,6
1468706,8533,6
1468706,24996,6
1468706,10932,6
1468706,9360,6
1468706,18525,6
1468706,5747,6
1468706,25144,6
1468706,20662,6
1468706,8427,6
1468706,21989,5
1468706,11503,5
1468706,923,5
1468706,18284,5
1468706,24995,5
1468706,25000,5
1468706,20957,5
1468706,24526,5
1468706,11978,5
1468706,5765,5
1468706,8428,5
1468706,1666,5
1468706,5754,5
1468706,20936,5
1468706,18954,5
1468706,20967,5
1468706,27535,4
1468706,25153,4
1468706,10094,4
1468706,4949,4
1468706,5360,4
1468706,23292,4
1468706,823,4
1468706,29081,4
1468706,24068,4
1605034,30574,4576
1605034,20939,513
1605034,11743,349
1605034,1746,207
1605034,27199,116
1605034,2012,116
1605034,20926,103
1605034,8717,98
1605034,5509,65
1605034,8517,52
1605034,22743,43
1605034,21616,41
1605034,11557,37
1605034,9336,37
1605034,3389,34
1605034,9221,31
1605034,3371,30
1605034,15048,30
1605034,19571,28
1605034,12948,27
1605034,5207,26
1605034,8429,25
1605034,3392,24
1605034,18045,23
1605034,17213,19
1605034,3377,19
1605034,8427,19
1605034,162,19
1605034,20994,18
1605034,3379,18
1605034,1642,17
1605034,1659,15
1605034,8428,15
1605034,21989,14
1605034,15067,14
1605034,1750,14
1605034,8067,13
1605034,20989,13
1605034,8055,12
1605034,22034,11
1605034,11503,11
1605034,3358,11
1605034,8533,10
1605034,25148,10
1605034,30521,9
1605034,20963,8
1605034,18051,8
1605034,6750,8
1605034,20986,8
1605034,11646,8
1605034,17553,8
1605034,29980,8
1605034,25150,7
1605034,18367,7
1605034,10210,7
1605034,18284,7
1605034,9360,7
1605034,12663,7
1605034,9343,7
1605034,8425,7
1605034,11590,6
1605034,22753,6
1605034,22689,6
1605034,27535,6
1605034,11803,6
1605034,32686,6
1605034,134,6
1605034,25145,6
1605034,25144,6
1605034,24991,6
1605034,5751,5
1605034,25152,5
1605034,10197,5
1605034,18054,5
1605034,32586,5
1605034,20957,5
1605034,22944,5
1605034,12680,5
1605034,25146,5
1605034,8656,5
1605034,28839,5
1605034,11776,5
1605034,18180,5
1605034,11630,5
1605034,19570,5
1605034,1834,5
1605034,1128,4
1605034,20849,4
1605034,25153,4
1605034,24999,4
1605034,8535,4
1605034,4949,4
1605034,6122,4
1605034,10594,4
1605034,18790,4
1605034,29768,4
1605034,17552,4
1605034,24880,4
1605034,24178,4
1605034,21615,4
1611988,30574,3837
1611988,11743,322
1611988,8717,256
1611988,11557,172
1611988,16306,137
1611988,30358,124
1611988,20939,110
1611988,9221,74
1611988,22743,65
1611988,29076,50
1611988,8517,47
1611988,5207,46
1611988,17213,45
1611988,9886,30
1611988,20994,30
1611988,3371,29
1611988,3389,27
1611988,2860,26
1611988,3392,25
1611988,11590,23
1611988,16301,22
1611988,18045,21
1611988,3379,21
1611988,30386,20
1611988,22753,19
1611988,20774,18
1611988,22034,18
1611988,3358,18
1611988,25816,18
1611988,8055,17
1611988,4949,17
1611988,10644,16
1611988,10210,16
1611988,1659,14
1611988,2862,14
1611988,27535,13
1611988,30521,12
1611988,24348,12
1611988,17863,12
1611988,10641,11
1611988,1642,11
1611988,12948,11
1611988,15169,10
1611988,3377,10
1611988,29083,10
1611988,5751,9
1611988,10197,9
1611988,20989,9
1611988,8545,8
1611988,14487,7
1611988,20926,7
1611988,5332,7
1611988,20656,7
1611988,18282,7
1611988,17857,7
1611988,5090,6
1611988,21989,6
1611988,8527,6
1611988,10094,6
1611988,25822,6
1611988,11978,6
1611988,5481,6
1611988,6122,6
1611988,11776,6
1611988,16305,6
1611988,20849,5
1611988,32586,5
1611988,10093,5
1611988,18284,5
1611988,22333,5
1611988,7654,5
1611988,31557,5
1611988,15238,5
1611988,20200,5
1611988,11579,4
1611988,8067,4
1611988,25438,4
1611988,17217,4
1611988,8533,4
1611988,20957,4
1611988,25506,4
1611988,1540,4
1611988,5180,4
1611988,22818,4
1611988,11834,4
1611988,5051,4
1611988,7921,4
1611988,30766,4
1611988,25146,4
1611988,1291,4
1611988,30381,4
1611988,2861,4
1611988,18054,3
1611988,24997,3
1611988,20933,3
1611988,21003,3
1611988,9484,3
1611988,22330,3
1611988,781,3
1611988,8361,3
1617875,30574,1572
1617875,11557,124
1617875,11743,113
1617875,8717,94
1617875,6750,92
1617875,5207,50
1617875,9787,48
1617875,26138,46
1617875,8055,35
1617875,6766,30
1617875,22743,29
1617875,11590,22
1617875,22753,22
1617875,30521,18
1617875,9221,17
1617875,9886,17
1617875,6729,17
1617875,12600,15
1617875,4949,15
1617875,8067,14
1617875,1642,14
1617875,18045,13
1617875,32726,13
1617875,32586,12
1617875,11221,12
1617875,1659,12
1617875,5481,12
1617875,12948,11
1617875,22034,10
1617875,20774,9
1617875,15169,9
1617875,1128,9
1617875,20849,8
1617875,10644,7
1617875,17213,7
1617875,25150,7
1617875,10197,7
1617875,10210,7
1617875,25147,6
1617875,28525,6
1617875,20125,6
1617875,25145,6
