book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7735,1747896,1747896,3254095,43,802715354,9780802715360.0,Kate Summerscale,2008.0,The Suspicions of Mr. Whicher: Murder and the Undoing of a Great Victorian Detective,The Suspicions of Mr. Whicher: A Shocking Murder and the Undoing of a Great Victorian Detective,en-US,3.43,11316,14608,1652,616,1898,4959,4881,2254,https://images.gr-assets.com/books/1312021413m/1747896.jpg,https://images.gr-assets.com/books/1312021413s/1747896.jpg
7748,31304,31304,908233,179,451200187,9780451200180.0,Agatha Christie,1971.0,Nemesis,"Nemesis (Miss Marple, #12)",eng,3.84,15406,17889,775,159,1047,5104,6749,4830,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7763,207694,207694,201020,24,60560118,9780060560120.0,Melissa Nathan,2003.0,The Nanny,The Nanny,,3.78,10872,11250,189,337,896,3116,3487,3414,https://images.gr-assets.com/books/1389595555m/207694.jpg,https://images.gr-assets.com/books/1389595555s/207694.jpg
7766,89184,89184,86076,32,441012914,9780441012920.0,Alastair Reynolds,2003.0,Absolution Gap,Absolution Gap,en-GB,4.01,12105,13441,421,82,538,2745,5871,4205,https://images.gr-assets.com/books/1309210984m/89184.jpg,https://images.gr-assets.com/books/1309210984s/89184.jpg
7767,17490,17490,19047,21,1405201711,9781405201710.0,Enid Blyton,1991.0,"The Faraway Tree Stories (The Enchanted Wood, The Faraway Tree, The Folk of the Faraway Tree)",The Faraway Tree Stories (The Faraway Tree #1-3),eng,4.28,11405,13026,293,213,421,1887,3543,6962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7808,77661,77661,3222080,104,684803860,9780684803870.0,Josephine Tey,1951.0,The Daughter of Time,"The Daughter of Time (Inspector Alan Grant, #5)",en-US,3.95,15626,17898,2224,323,1062,3835,6613,6065,https://images.gr-assets.com/books/1394326949m/77661.jpg,https://images.gr-assets.com/books/1394326949s/77661.jpg
7829,93276,93276,89928,23,195019059,9780195019060.0,"Thomas Malory, Eugène Vinaver",1860.0,The Story of King Arthur,King Arthur and His Knights: Selected Tales,,4.1,13286,13350,43,102,430,2785,4726,5307,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7832,118389,118389,1800811,11,848809971,9780848809970.0,T.S. Eliot,1915.0,The Love Song of J. Alfred Prufrock and Other Poems,The Love Song of J. Alfred Prufrock and Other Poems,eng,4.32,14775,15149,169,188,464,1925,4294,8278,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7838,122649,122649,1897835,224,140621733,9780141197940.0,Oscar Wilde,1893.0,Lady Windermere's Fan,Lady Windermere's Fan,eng,3.9,13408,14946,607,87,594,3991,6370,3904,https://images.gr-assets.com/books/1336666367m/122649.jpg,https://images.gr-assets.com/books/1336666367s/122649.jpg
7841,825509,825509,995847,75,449225151,9780449225160.0,Ken Follett,1995.0,A Place Called Freedom,A Place Called Freedom,eng,3.87,10267,14104,734,146,712,3631,5905,3710,https://images.gr-assets.com/books/1320559980m/825509.jpg,https://images.gr-assets.com/books/1320559980s/825509.jpg
7848,347698,347698,1374275,49,1841959146,9781841959150.0,Kate Grenville,2005.0,The Secret River,The Secret River,eng,3.79,11051,13228,1361,338,886,3251,5547,3206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7855,351559,351559,1459650,87,61043559,9780061043550.0,Dorothy L. Sayers,1933.0,Murder Must Advertise,"Murder Must Advertise  (Lord Peter Wimsey, #10)",eng,4.21,14672,15762,654,102,353,2572,5771,6964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7867,23245587,23245587,42788868,17,125004734X,9781250047340.0,Jane Green,2015.0,,Summer Secrets,,3.62,10223,12179,1309,269,936,4015,4877,2082,https://images.gr-assets.com/books/1426128094m/23245587.jpg,https://images.gr-assets.com/books/1426128094s/23245587.jpg
7869,23419,23419,14280291,72,679779175,9780679779180.0,Alain de Botton,2000.0,The Consolations of Philosophy,The Consolations of Philosophy,en-US,3.99,10291,13228,1014,145,542,2814,5529,4198,https://images.gr-assets.com/books/1403191802m/23419.jpg,https://images.gr-assets.com/books/1403191802s/23419.jpg
7871,17412188,17412188,24257094,71,857520199,9780857520200.0,S.J. Watson,2015.0,Second Life,Second Life,eng,3.24,9056,12414,2001,757,2204,4267,3639,1547,https://images.gr-assets.com/books/1410793297m/17412188.jpg,https://images.gr-assets.com/books/1410793297s/17412188.jpg
7872,527862,527862,1087332,38,393312801,9780393312800.0,Irvine Welsh,1994.0,The Acid House,The Acid House,,3.69,10752,11696,285,145,787,3902,4561,2301,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7879,511527,511527,499516,37,440867592,9780440867590.0,"Jacqueline Wilson, Nick Sharratt, Sue Heap",1995.0,Double Act,Double Act,en-GB,3.69,13204,13753,418,349,1340,4284,4004,3776,https://images.gr-assets.com/books/1353573624m/511527.jpg,https://images.gr-assets.com/books/1353573624s/511527.jpg
7889,4102763,4102763,4149926,46,312539517,9780312539510.0,Jeffrey Archer,2009.0,Paths of Glory,Paths of Glory,en-US,3.88,11086,12568,1030,165,659,3178,5146,3420,https://images.gr-assets.com/books/1312068627m/4102763.jpg,https://images.gr-assets.com/books/1312068627s/4102763.jpg
7892,17167572,17167572,21930358,30,006206777X,9780062067780.0,"Terry Pratchett, Stephen Baxter",2013.0,The Long War,"The Long War (The Long Earth, #2)",eng,3.58,11074,14582,1264,264,1310,5100,5499,2409,https://images.gr-assets.com/books/1368422103m/17167572.jpg,https://images.gr-assets.com/books/1368422103s/17167572.jpg
7896,26722820,26722820,45981532,35,778319334,9780778319340.0,Phaedra Patrick,2016.0,The Curious Charms of Arthur Pepper,The Curious Charms of Arthur Pepper,eng,3.91,12080,15467,2820,101,585,3692,7255,3834,https://images.gr-assets.com/books/1456116507m/26722820.jpg,https://images.gr-assets.com/books/1456116507s/26722820.jpg
7906,166580,166580,160861,20,1840232048,9781840232040.0,"Neil Gaiman, Yoshitaka Amano",1999.0,The Sandman: The Dream Hunters,The Sandman: The Dream Hunters,eng,4.38,14629,16104,509,35,231,1939,5251,8648,https://images.gr-assets.com/books/1327940077m/166580.jpg,https://images.gr-assets.com/books/1327940077s/166580.jpg
7919,2049993,2049993,2054929,30,141383356,9780141383350.0,Eoin Colfer,2007.0,Airman,Airman,eng,4.14,15257,16323,1347,197,619,2855,5757,6895,https://images.gr-assets.com/books/1327967233m/2049993.jpg,https://images.gr-assets.com/books/1327967233s/2049993.jpg
7923,64666,64666,77298,70,330343475,9780330343470.0,Oliver Sacks,1995.0,An Anthropologist on Mars: Seven Paradoxical Tales,An Anthropologist on Mars: Seven Paradoxical Tales,eng,4.18,10894,12892,768,69,276,1960,5526,5061,https://images.gr-assets.com/books/1356447436m/64666.jpg,https://images.gr-assets.com/books/1356447436s/64666.jpg
7927,339026,339026,1214027,50,439670209,9780439670200.0,P.B. Kerr,2004.0,The Akhenaten Adventure,"The Akhenaten Adventure (Children of the Lamp, #1)",,3.76,15306,16363,615,407,1351,4666,5347,4592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7929,23731881,23731881,43264515,6,316369152,9780316369150.0,"J.K. Rowling, Joel Holland",2015.0,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,eng,4.26,12510,13494,1838,312,408,1755,3965,7054,https://images.gr-assets.com/books/1418419116m/23731881.jpg,https://images.gr-assets.com/books/1418419116s/23731881.jpg
7930,17401198,16244754,18281165,26,,,Rachel Abbott,2011.0,Only the Innocent,Only the Innocent (DCI Tom Douglas #1),eng,4.03,4513,13661,695,307,709,2500,4905,5240,https://images.gr-assets.com/books/1361257672m/17401198.jpg,https://images.gr-assets.com/books/1361257672s/17401198.jpg
7969,84351,84351,2950861,36,045121742X,9780451217420.0,Lauren Willig,2004.0,,"The Secret History of the Pink Carnation (Pink Carnation, #1)",en-US,3.69,17367,18403,1991,739,1678,4894,6333,4759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7975,6609758,6609758,6313339,48,545142997,9780545142990.0,Rachel Ward,2008.0,Numbers,"Numbers (Numbers, #1)",eng,3.46,16717,19913,2386,1280,2720,5745,5822,4346,https://images.gr-assets.com/books/1386036562m/6609758.jpg,https://images.gr-assets.com/books/1386036562s/6609758.jpg
7978,6553733,6553733,6746308,17,61727660,9780061727660.0,Jacqueline Winspear,2010.0,The Mapping of Love and Death,"The Mapping of Love and Death (Maisie Dobbs, #7)",en-US,4.19,14010,15555,1304,95,259,2183,7016,6002,https://images.gr-assets.com/books/1329659691m/6553733.jpg,https://images.gr-assets.com/books/1329659691s/6553733.jpg
7987,13497991,13497991,19042585,23,356501507,9780356501500.0,Iain M. Banks,2012.0,The Hydrogen Sonata,The Hydrogen Sonata (Culture #10),eng,4.15,10964,13807,1067,83,373,2175,5980,5196,https://images.gr-assets.com/books/1340894566m/13497991.jpg,https://images.gr-assets.com/books/1340894566s/13497991.jpg
7990,90078,90078,1689887,165,1406790273,9781406790280.0,John Locke,1689.0,An Essay Concerning Human Understanding,An Essay Concerning Human Understanding,,3.82,11456,11957,92,196,865,3359,4049,3488,https://images.gr-assets.com/books/1416179522m/90078.jpg,https://images.gr-assets.com/books/1416179522s/90078.jpg
7991,16307,16307,3038509,172,7120680,9780007120680.0,Agatha Christie,1969.0,Hallowe'en Party,"Hallowe'en Party (Hercule Poirot, #36)",eng,3.66,14932,18577,1078,239,1457,6398,6729,3754,https://images.gr-assets.com/books/1295673439m/16307.jpg,https://images.gr-assets.com/books/1295673439s/16307.jpg
7995,15904,15904,3216621,57,1400077095,9781400077090.0,Alexander McCall Smith,2004.0,The Sunday Philosophy Club ,"The Sunday Philosophy Club (Isabel Dalhousie, #1)",en-US,3.36,14279,16388,1908,745,2358,5879,5102,2304,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7997,133954,133954,3319458,374,451528719,9780451528710.0,"Henry James, Michael Cunningham",1880.0,Washington Square,Washington Square,,3.67,12071,14611,1068,353,1214,4407,5626,3011,https://images.gr-assets.com/books/1309286618m/133954.jpg,https://images.gr-assets.com/books/1309286618s/133954.jpg
8007,8664368,8664368,13535892,45,1408808870,9781408808870.0,Howard Jacobson,2010.0,The Finkler Question,The Finkler Question,eng,2.76,9627,12062,1913,1887,3046,3909,2466,754,https://images.gr-assets.com/books/1319018978m/8664368.jpg,https://images.gr-assets.com/books/1319018978s/8664368.jpg
8010,24271,24271,960,74,440229081,9780440229090.0,David Almond,1998.0,Skellig,"Skellig (Skellig, #1)",eng,3.77,13778,16437,1785,532,1402,4050,5720,4733,https://images.gr-assets.com/books/1320460285m/24271.jpg,https://images.gr-assets.com/books/1320460285s/24271.jpg
8011,130119,130119,300449,231,1420926993,9781420927000.0,David Hume,1748.0,An Enquiry concerning Human Understanding,An Enquiry Concerning Human Understanding,eng,3.9,11646,13144,286,263,809,3193,4551,4328,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8023,10765,10765,878478,47,1582346178,9781582346180.0,Stephen Clarke,2004.0,A Year in the Merde,A Year in the Merde,en-US,3.54,10319,12216,1100,405,1381,3888,4246,2296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8053,38739,23014868,2897191,47,312966202,9780312966200.0,James Herriot,1981.0,The Lord God Made Them All,The Lord God Made Them All,en-US,4.39,12510,16529,346,36,144,1950,5631,8768,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8054,112693,112693,3190836,39,7191480,9780007191480.0,Louise Rennison,2005.0,... Then He Ate My Boy Entracers,"Then He Ate My Boy Entrancers (Confessions of Georgia Nicolson, #6)",eng,4.09,14737,16507,380,150,629,3467,5622,6639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8057,140345,140345,1507078,39,6499473,9780006499470.0,"Mary Westmacott, Agatha Christie",1944.0,Absent in the Spring ,Absent In The Spring,eng,4.14,9787,9971,191,131,393,1955,2915,4577,https://images.gr-assets.com/books/1396225976m/140345.jpg,https://images.gr-assets.com/books/1396225976s/140345.jpg
8061,12926432,12926432,16690598,41,770435629,9780770435620.0,Fiona Carnarvon,2011.0,Lady Almina and the Real Downton Abbey: The Lost Legacy of Highclere Castle,Lady Almina and the Real Downton Abbey: The Lost Legacy of Highclere Castle,eng,3.61,12235,14331,2090,361,1172,4793,5363,2642,https://images.gr-assets.com/books/1344371479m/12926432.jpg,https://images.gr-assets.com/books/1344371479s/12926432.jpg
8075,41962,41962,888796,63,009949857X,9780099498580.0,Maeve Binchy,1982.0,Light A Penny Candle,Light a Penny Candle,eng,3.88,13144,14547,589,131,673,4060,5615,4068,https://images.gr-assets.com/books/1320391955m/41962.jpg,https://images.gr-assets.com/books/1320391955s/41962.jpg
8107,44796,44796,2095270,349,1598185217,9781598185220.0,W. Somerset Maugham,1919.0,The Moon and Sixpence,The Moon and Sixpence,,4.11,10074,13062,825,76,453,2351,5245,4937,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8117,22418,22418,978451,14,1563895684,9781563895680.0,"Warren Ellis, Darick Robertson, Rodney Ramos",1999.0,"Transmetropolitan, Vol. 3: Year of the Bastard","Transmetropolitan, Vol. 3: Year of the Bastard (Transmetropolitan, #3)",eng,4.4,12188,13035,213,172,292,1255,3786,7530,https://images.gr-assets.com/books/1452027011m/22418.jpg,https://images.gr-assets.com/books/1452027011s/22418.jpg
8130,1776251,1776251,1488433,12,718152433,9780718152440.0,Jamie Oliver,2007.0,Jamie at Home: Cook Your Way to the Good Life,Jamie at Home: Cook Your Way to the Good Life,,4.09,10588,10787,129,123,380,2246,3712,4326,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8140,5481,5481,16335101,80,60898526,9780060898530.0,Aldous Huxley,1958.0,Brave New World Revisited ,Brave New World Revisited ,en-US,3.93,11073,12286,714,231,691,2765,4567,4032,https://images.gr-assets.com/books/1410136964m/5481.jpg,https://images.gr-assets.com/books/1410136964s/5481.jpg
8149,7707,7707,1701532,13,451530098,9780451530100.0,"George Bernard Shaw, Alan Jay Lerner",1956.0,Pygmalion and My Fair Lady (50th Anniversary Edition) (Signet Classics (Paperback)),Pygmalion & My Fair Lady,,4.24,13318,13460,63,133,380,2146,4225,6576,https://images.gr-assets.com/books/1327891970m/7707.jpg,https://images.gr-assets.com/books/1327891970s/7707.jpg
8156,527744,527744,1812530,180,425173909,9780425173910.0,Agatha Christie,1953.0,After the Funeral ,"After the Funeral (Hercule Poirot, #29)",eng,3.84,13569,16648,767,62,688,5048,6925,3925,https://images.gr-assets.com/books/1384881992m/527744.jpg,https://images.gr-assets.com/books/1384881992s/527744.jpg
8162,12923,12923,46432,361,192834401,9780192834410.0,Horace Walpole,1764.0,,The Castle of Otranto,eng,3.18,12921,16081,1293,766,3006,6662,3899,1748,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8175,4830,4830,1214874,65,679783482,9780679783480.0,Salman Rushdie,2005.0,Shalimar the Clown,Shalimar the Clown,eng,3.86,10396,11231,809,200,707,2670,4514,3140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8184,20890479,20890479,39861474,42,385682824,9780385682820.0,Rachel Joyce,2014.0,The Love Song of Miss Queenie Hennessy,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)",eng,4.04,10730,14102,2450,164,549,2663,5956,4770,https://images.gr-assets.com/books/1403202599m/20890479.jpg,https://images.gr-assets.com/books/1403202599s/20890479.jpg
8186,116053,116053,6958004,62,340752459,9780340752460.0,Rosamunde Pilcher,1990.0,September,September,eng,4.12,12412,13787,457,95,408,2683,5224,5377,https://images.gr-assets.com/books/1420776195m/116053.jpg,https://images.gr-assets.com/books/1420776195s/116053.jpg
8192,6694,6694,419514,75,140568190,9780140568200.0,"Roald Dahl, Quentin Blake",1985.0,The Giraffe and the Pelly and Me,The Giraffe and the Pelly and Me,eng,3.8,14180,16489,813,126,1059,5264,5628,4412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8199,78971,78971,3320952,53,312939779,9780312939780.0,Jeffrey Archer,2005.0,False Impression,False Impression,en-US,3.67,10338,12252,739,220,978,3882,4730,2442,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8203,347577,347577,516302,42,60589353,9780060589360.0,Louise Rennison,2004.0,...and that's when it fell off in my hand,"Away Laughing on a Fast Camel (Confessions of Georgia Nicolson, #5)",,4.06,14351,17076,396,182,658,3713,5867,6656,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8207,31175,31175,2685446,335,1582870950,9781582870950.0,Charlotte Brontë,1857.0,The Professor,The Professor,eng,3.56,12140,13993,675,318,1520,4948,4354,2853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8215,16341,16341,2969715,192,7120842,9780007120840.0,Agatha Christie,1942.0,The Moving Finger,"The Moving Finger (Miss Marple, #4)",en-GB,3.84,15142,18483,1063,125,855,5508,7365,4630,https://images.gr-assets.com/books/1396227246m/16341.jpg,https://images.gr-assets.com/books/1396227246s/16341.jpg
8224,20439328,20439328,30862334,29,,,Ali Smith,2014.0,How to Be Both,How to Be Both,eng,3.61,9431,11633,1656,692,1196,2881,4009,2855,https://images.gr-assets.com/books/1405890478m/20439328.jpg,https://images.gr-assets.com/books/1405890478s/20439328.jpg
8226,341281,341281,2502604,230,140435476,9780140435470.0,"Thomas Hardy, Patricia Ingham",1887.0,The Woodlanders,The Woodlanders,eng,3.82,10835,11642,381,337,700,2965,4313,3327,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8230,12968662,15015218,18044854,41,1451672721,9781451672720.0,Chris Cleave,2012.0,Gold,Gold,eng,3.68,6997,13423,2262,256,1000,4091,5524,2552,https://images.gr-assets.com/books/1340468522m/12968662.jpg,https://images.gr-assets.com/books/1340468522s/12968662.jpg
8245,171624,171624,2155765,42,586026193,9780586026200.0,Len Deighton,1962.0,The Ipcress File,"The Ipcress File (Secret File, #1)",en-US,3.94,12052,12523,202,140,485,3094,5115,3689,https://images.gr-assets.com/books/1295903974m/171624.jpg,https://images.gr-assets.com/books/1295903974s/171624.jpg
8249,27208,27208,3359269,68,156478214X,9781564782140.0,Flann O'Brien,1967.0,The Third Policeman,The Third Policeman,eng,4.02,10352,12304,1300,331,710,2206,4156,4901,https://images.gr-assets.com/books/1343027425m/27208.jpg,https://images.gr-assets.com/books/1343027425s/27208.jpg
8250,4285768,4285768,6479313,43,375424490,9780375424500.0,Alexander McCall Smith,2009.0,Tea Time for the Traditionally Built,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",eng,4.11,15001,16847,1432,44,242,3138,7801,5622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8262,45181,45181,975095,278,140367357,9780140367360.0,E. Nesbit,1902.0,Five Children and It ,"Five Children and It (Five Children, #1)",eng,3.88,16059,18074,748,354,1106,4620,6341,5653,https://images.gr-assets.com/books/1327882197m/45181.jpg,https://images.gr-assets.com/books/1327882197s/45181.jpg
8273,12449167,12449167,14812102,52,1451655789,9781451655780.0,Lucinda Riley,2010.0,Hothouse Flower,The Orchid House,en-US,3.8,9282,13167,1343,315,1022,3256,4962,3612,https://images.gr-assets.com/books/1320957431m/12449167.jpg,https://images.gr-assets.com/books/1320957431s/12449167.jpg
8278,6688087,6688087,5851700,41,547229895,9780547229900.0,Elly Griffiths,2009.0,The Crossing Places,"The Crossing Places (Ruth Galloway, #1)",en-GB,3.87,12427,15671,1802,188,689,3967,6974,3853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8281,825473,825473,811223,75,553264907,9780553264910.0,Frederick Forsyth,1979.0,The Devil's Alternative,The Devil's Alternative,,4.0,9927,10636,151,69,337,2425,4473,3332,https://images.gr-assets.com/books/1333578726m/825473.jpg,https://images.gr-assets.com/books/1333578726s/825473.jpg
8283,138684,138684,1698960,13,670038318,9780670038310.0,C.J. Sansom,2006.0,Sovereign ,"Sovereign (Matthew Shardlake, #3)",en-US,4.28,11071,14074,818,48,193,1728,5947,6158,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8292,9712341,9712341,14600859,7,184756190X,9781847561910.0,Gemma Burgess,2011.0,A Girl Like You,A Girl Like You,eng,3.95,12117,12716,690,368,802,2752,4029,4765,https://images.gr-assets.com/books/1289919160m/9712341.jpg,https://images.gr-assets.com/books/1289919160s/9712341.jpg
8316,16396,9515964,2817794,75,140284125,9780140284130.0,P.G. Wodehouse,1923.0,The Inimitable Jeeves ,"The Inimitable Jeeves (Jeeves, #2)",en-US,4.26,7376,14210,811,40,211,1949,5885,6125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8320,68496,68496,2959401,44,345495160,9780345495170.0,China Miéville,2007.0,Un Lun Dun,Un Lun Dun,eng,3.81,13243,15493,1672,440,1116,3761,5736,4440,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8330,8720917,8720917,13593837,40,385613504,9780385613510.0,Jenny Downham,2010.0,You Against Me,You Against Me,eng,3.7,15118,16478,1397,538,1455,4543,5752,4190,https://images.gr-assets.com/books/1311064228m/8720917.jpg,https://images.gr-assets.com/books/1311064228s/8720917.jpg
8334,3757,3757,3131771,127,142002038,9780142002030.0,Ian Fleming,1958.0,Dr. No,"Doctor No (James Bond, #6)",eng,3.76,10569,13460,686,121,754,4202,5509,2874,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8340,41958,41958,41459,78,752865366,9780752865360.0,Maeve Binchy,2004.0,Nights of Rain and Stars,Nights of Rain and Stars,en-GB,3.67,12365,14137,1015,282,1158,4544,5117,3036,https://images.gr-assets.com/books/1355496059m/41958.jpg,https://images.gr-assets.com/books/1355496059s/41958.jpg
8357,1990,1990,901325,311,140436146,9780140436140.0,"Charles Dickens, Patricia Ingham, Hablot Knight Browne",1844.0,The Life and Adventures of Martin Chuzzlewit,Martin Chuzzlewit,eng,3.82,11784,12637,424,366,909,3134,4410,3818,https://images.gr-assets.com/books/1334392783m/1990.jpg,https://images.gr-assets.com/books/1334392783s/1990.jpg
8361,5845,5845,1158939,64,330487140,9780330487150.0,V.S. Naipaul,1979.0,A Bend in the River,A Bend in the River,eng,3.77,11011,12220,677,348,935,3129,4595,3213,https://images.gr-assets.com/books/1353691563m/5845.jpg,https://images.gr-assets.com/books/1353691563s/5845.jpg
8365,21416690,21416690,40717845,21,1447256239,9781447256240.0,Genevieve Cogman,2015.0,The Invisible Library,"The Invisible Library (The Invisible Library, #1)",eng,3.73,12058,16812,2831,340,1180,4730,7010,3552,https://images.gr-assets.com/books/1416823893m/21416690.jpg,https://images.gr-assets.com/books/1416823893s/21416690.jpg
8386,92375,92375,1576118,90,451210743,9780451210750.0,Ken Follett,2002.0,Hornet Flight,Hornet Flight,en-US,3.83,11362,13379,652,91,621,3756,5961,2950,https://images.gr-assets.com/books/1309202400m/92375.jpg,https://images.gr-assets.com/books/1309202400s/92375.jpg
8393,68524,68524,66401,60,312187149,9780312187150.0,Bernard Cornwell,1996.0,Enemy of God,"Enemy of God (The Warlord Chronicles, #2)",en-US,4.38,8664,12740,448,35,140,1337,4681,6547,https://images.gr-assets.com/books/1311985643m/68524.jpg,https://images.gr-assets.com/books/1311985643s/68524.jpg
8399,79016,79016,1813641,60,312997124,9780312997120.0,Jeffrey Archer,1983.0,First Among Equals,First Among Equals,eng,3.87,11171,11940,265,127,552,3227,4914,3120,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
